CUST_NO,XCOORD,YCOORD,DEMAND,READY_TIME,DUE_DATE,SERVICE_TIME,INSTANCE,TYPE,TYPE_ENCODED
74,0.4631578947368421,0.17073170731707318,0.18,0.06902654867256637,0.13982300884955753,0.0029498525073746312,R206,R,1
75,0.4842105263157895,0.12195121951219512,0.16,0.18348082595870208,0.2542772861356932,0.0029498525073746312,R206,R,1
76,0.5157894736842106,0.0975609756097561,0.36,0.0,0.2837758112094395,0.0029498525073746312,R206,R,1
77,0.5157894736842106,0.47560975609756095,0.26,0.06253687315634218,0.13333333333333333,0.0029498525073746312,R206,R,1
78,0.5578947368421052,0.4878048780487805,0.28,0.2153392330383481,0.2861356932153392,0.0029498525073746312,R206,R,1
79,0.6421052631578947,0.5975609756097561,0.06,0.09498525073746313,0.1657817109144543,0.0029498525073746312,R206,R,1
80,0.6,0.5487804878048781,0.46,0.09056047197640119,0.16135693215339234,0.0029498525073746312,R206,R,1
81,0.5894736842105263,0.4146341463414634,0.12,0.21474926253687315,0.2855457227138643,0.0029498525073746312,R206,R,1
82,0.5789473684210527,0.6219512195121951,0.52,0.09262536873156342,0.16342182890855458,0.0029498525073746312,R206,R,1
83,0.15789473684210525,0.5365853658536586,0.32,0.0,0.2849557522123894,0.0029498525073746312,R206,R,1
84,0.14736842105263157,0.4146341463414634,0.22,0.0,0.2855457227138643,0.0029498525073746312,R206,R,1
85,0.11578947368421053,0.34146341463414637,0.14,0.10442477876106195,0.1752212389380531,0.0029498525073746312,R206,R,1
86,0.16842105263157894,0.23170731707317074,0.82,0.0,0.2849557522123894,0.0029498525073746312,R206,R,1
87,0.042105263157894736,0.18292682926829268,0.7,0.09056047197640119,0.16135693215339234,0.0029498525073746312,R206,R,1
88,0.29473684210526313,0.18292682926829268,0.52,0.09262536873156342,0.16342182890855458,0.0029498525073746312,R206,R,1
89,0.2736842105263158,0.5975609756097561,0.18,0.06312684365781711,0.13392330383480827,0.0029498525073746312,R206,R,1
90,0.2736842105263158,0.3902439024390244,0.3,0.21179941002949854,0.2825958702064897,0.0029498525073746312,R206,R,1
91,0.3263157894736842,0.7804878048780488,0.06,0.0943952802359882,0.16519174041297935,0.0029498525073746312,R206,R,1
92,0.15789473684210525,0.1951219512195122,0.02,0.0,0.2843657817109145,0.0029498525073746312,R206,R,1
93,0.23157894736842105,0.23170731707317074,0.04,0.005309734513274336,0.07610619469026549,0.0029498525073746312,R206,R,1
94,0.18947368421052632,0.25609756097560976,0.44,0.2150442477876106,0.28584070796460176,0.0029498525073746312,R206,R,1
95,0.2736842105263158,0.2926829268292683,0.54,0.0,0.28820058997050146,0.0029498525073746312,R206,R,1
96,0.2631578947368421,0.25609756097560976,0.4,0.0,0.28761061946902655,0.0029498525073746312,R206,R,1
97,0.23157894736842105,0.2926829268292683,0.22,0.0,0.2873156342182891,0.0029498525073746312,R206,R,1
98,0.2631578947368421,0.21951219512195122,0.24,0.15427728613569322,0.22507374631268437,0.0029498525073746312,R206,R,1
99,0.2,0.21951219512195122,0.2,0.0,0.2855457227138643,0.0029498525073746312,R206,R,1
100,0.21052631578947367,0.2804878048780488,0.18,0.07758112094395281,0.14837758112094396,0.0029498525073746312,R206,R,1
101,0.18947368421052632,0.18292682926829268,0.34,0.21386430678466076,0.28466076696165193,0.0029498525073746312,R206,R,1
1,0.3684210526315789,0.3902439024390244,0.0,0.0,0.2949852507374631,0.0,R207,R,1
2,0.43157894736842106,0.5609756097560976,0.2,0.0,0.2873156342182891,0.0029498525073746312,R207,R,1
3,0.3684210526315789,0.17073170731707318,0.14,0.0,0.2867256637168142,0.0029498525073746312,R207,R,1
4,0.5789473684210527,0.5121951219512195,0.26,0.0,0.28525073746312685,0.0029498525073746312,R207,R,1
5,0.5789473684210527,0.2073170731707317,0.38,0.18289085545722714,0.2536873156342183,0.0029498525073746312,R207,R,1
6,0.15789473684210525,0.32926829268292684,0.52,0.0,0.28584070796460176,0.0029498525073746312,R207,R,1
7,0.2631578947368421,0.32926829268292684,0.06,0.10176991150442478,0.17256637168141592,0.0029498525073746312,R207,R,1
8,0.21052631578947367,0.573170731707317,0.1,0.0,0.2855457227138643,0.0029498525073746312,R207,R,1
9,0.10526315789473684,0.4878048780487805,0.18,0.0952802359882006,0.16607669616519175,0.0029498525073746312,R207,R,1
10,0.5789473684210527,0.6951219512195121,0.32,0.09705014749262537,0.1678466076696165,0.0029498525073746312,R207,R,1
11,0.3157894736842105,0.6951219512195121,0.32,0.1430678466076696,0.21386430678466076,0.0029498525073746312,R207,R,1
12,0.21052631578947367,0.7560975609756098,0.24,0.043067846607669616,0.11386430678466077,0.0029498525073746312,R207,R,1
13,0.5263157894736842,0.3902439024390244,0.38,0.0,0.28761061946902655,0.0029498525073746312,R207,R,1
14,0.3157894736842105,0.2682926829268293,0.46,0.18849557522123894,0.2592920353982301,0.0029498525073746312,R207,R,1
15,0.15789473684210525,0.08536585365853659,0.4,0.0,0.28230088495575223,0.0029498525073746312,R207,R,1
16,0.3157894736842105,0.024390243902439025,0.16,0.03480825958702065,0.1056047197640118,0.0029498525073746312,R207,R,1
17,0.10526315789473684,0.2073170731707317,0.38,0.0,0.2831858407079646,0.0029498525073746312,R207,R,1
18,0.05263157894736842,0.32926829268292684,0.04,0.20117994100294986,0.271976401179941,0.0029498525073746312,R207,R,1
19,0.21052631578947367,0.45121951219512196,0.24,0.0,0.2873156342182891,0.0029498525073746312,R207,R,1
20,0.15789473684210525,0.6951219512195121,0.34,0.0,0.28230088495575223,0.0029498525073746312,R207,R,1
21,0.47368421052631576,0.7560975609756098,0.18,0.0,0.2825958702064897,0.0029498525073746312,R207,R,1
22,0.47368421052631576,0.2073170731707317,0.22,0.0,0.28643067846607667,0.0029498525073746312,R207,R,1
23,0.47368421052631576,0.08536585365853659,0.36,0.09793510324483776,0.1687315634218289,0.0029498525073746312,R207,R,1
24,0.5789473684210527,0.024390243902439025,0.58,0.043067846607669616,0.11386430678466077,0.0029498525073746312,R207,R,1
25,0.6842105263157895,0.3902439024390244,0.06,0.0,0.2831858407079646,0.0029498525073746312,R207,R,1
26,0.6842105263157895,0.2073170731707317,0.12,0.2112094395280236,0.2820058997050148,0.0029498525073746312,R207,R,1
27,0.47368421052631576,0.32926829268292684,0.34,0.0,0.2884955752212389,0.0029498525073746312,R207,R,1
28,0.3684210526315789,0.45121951219512196,0.32,0.017699115044247787,0.08849557522123894,0.0029498525073746312,R207,R,1
29,0.43157894736842106,0.4146341463414634,0.32,0.0,0.28997050147492626,0.0029498525073746312,R207,R,1
30,0.6736842105263158,0.47560975609756095,0.18,0.0,0.2831858407079646,0.0029498525073746312,R207,R,1
31,0.42105263157894735,0.6951219512195121,0.42,0.055162241887905604,0.12595870206489676,0.0029498525073746312,R207,R,1
32,0.3263157894736842,0.5975609756097561,0.54,0.0,0.2867256637168142,0.0029498525073746312,R207,R,1
33,0.3684210526315789,0.8048780487804879,0.46,0.0,0.2820058997050148,0.0029498525073746312,R207,R,1
34,0.5578947368421052,0.5975609756097561,0.22,0.007079646017699115,0.07787610619469026,0.0029498525073746312,R207,R,1
35,0.6842105263157895,0.6341463414634146,0.28,0.0,0.28112094395280235,0.0029498525073746312,R207,R,1
36,0.6631578947368421,0.7560975609756098,0.16,0.18584070796460178,0.25663716814159293,0.0029498525073746312,R207,R,1
37,0.021052631578947368,0.6951219512195121,0.1,0.012094395280235988,0.08289085545722714,0.0029498525073746312,R207,R,1
38,0.21052631578947367,0.2073170731707317,0.16,0.0,0.2855457227138643,0.0029498525073746312,R207,R,1
39,0.05263157894736842,0.024390243902439025,0.32,0.06902654867256637,0.13982300884955753,0.0029498525073746312,R207,R,1
40,0.631578947368421,0.10975609756097561,0.62,0.009734513274336283,0.08053097345132744,0.0029498525073746312,R207,R,1
41,0.42105263157894735,0.2682926829268293,0.18,0.08230088495575222,0.15309734513274337,0.0029498525073746312,R207,R,1
42,0.4421052631578947,0.04878048780487805,0.1,0.09852507374631268,0.16932153392330385,0.0029498525073746312,R207,R,1
43,0.25263157894736843,0.10975609756097561,0.1,0.007374631268436578,0.07817109144542773,0.0029498525073746312,R207,R,1
44,0.24210526315789474,0.0,0.14,0.0,0.28171091445427726,0.0029498525073746312,R207,R,1
45,0.11578947368421053,0.13414634146341464,0.36,0.04926253687315634,0.1200589970501475,0.0029498525073746312,R207,R,1
46,0.06315789473684211,0.4268292682926829,0.32,0.00855457227138643,0.07935103244837759,0.0029498525073746312,R207,R,1
47,0.021052631578947368,0.5487804878048781,0.02,0.0,0.2814159292035398,0.0029498525073746312,R207,R,1
48,0.08421052631578947,0.6463414634146342,0.54,0.0,0.28171091445427726,0.0029498525073746312,R207,R,1
49,0.1368421052631579,0.5975609756097561,0.72,0.0,0.2837758112094395,0.0029498525073746312,R207,R,1
50,0.06315789473684211,0.7926829268292683,0.6,0.11828908554572272,0.18908554572271385,0.0029498525073746312,R207,R,1
51,0.49473684210526314,0.5365853658536586,0.26,0.0,0.28702064896755164,0.0029498525073746312,R207,R,1
52,0.5157894736842106,0.6707317073170732,0.2,0.0,0.28407079646017697,0.0029498525073746312,R207,R,1
53,0.28421052631578947,0.4878048780487805,0.18,0.0,0.2884955752212389,0.0029498525073746312,R207,R,1
54,0.3894736842105263,0.34146341463414637,0.28,0.09793510324483776,0.1687315634218289,0.0029498525073746312,R207,R,1
55,0.6,0.3170731707317073,0.36,0.0,0.28525073746312685,0.0029498525073746312,R207,R,1
56,0.6631578947368421,0.24390243902439024,0.04,0.16519174041297935,0.2359882005899705,0.0029498525073746312,R207,R,1
57,0.5578947368421052,0.10975609756097561,0.12,0.15309734513274337,0.22389380530973452,0.0029498525073746312,R207,R,1
58,0.3368421052631579,0.10975609756097561,0.14,0.0,0.2849557522123894,0.0029498525073746312,R207,R,1
59,0.37894736842105264,0.2804878048780488,0.36,0.2182890855457227,0.2890855457227139,0.0029498525073746312,R207,R,1
60,0.22105263157894736,0.25609756097560976,0.56,0.0,0.2867256637168142,0.0029498525073746312,R207,R,1
61,0.17894736842105263,0.3780487804878049,0.06,0.0,0.28643067846607667,0.0029498525073746312,R207,R,1
62,0.12631578947368421,0.25609756097560976,0.26,0.0,0.2843657817109145,0.0029498525073746312,R207,R,1
63,0.25263157894736843,0.6707317073170732,0.38,0.03333333333333333,0.10412979351032449,0.0029498525073746312,R207,R,1
64,0.28421052631578947,0.8048780487804879,0.2,0.0,0.28171091445427726,0.0029498525073746312,R207,R,1
65,0.15789473684210525,0.9024390243902439,0.18,0.04542772861356932,0.11622418879056047,0.0029498525073746312,R207,R,1
66,0.6526315789473685,0.9024390243902439,0.4,0.014454277286135693,0.08525073746312685,0.0029498525073746312,R207,R,1
67,0.5157894736842106,0.8536585365853658,0.5,0.15427728613569322,0.22507374631268437,0.0029498525073746312,R207,R,1
68,0.7052631578947368,0.024390243902439025,0.5,0.06725663716814159,0.13805309734513274,0.0029498525073746312,R207,R,1
69,0.5894736842105263,0.43902439024390244,0.72,0.1696165191740413,0.24041297935103245,0.0029498525073746312,R207,R,1
70,0.3894736842105263,0.5365853658536586,0.12,0.03185840707964602,0.10265486725663717,0.0029498525073746312,R207,R,1
71,0.3894736842105263,0.6463414634146342,0.1,0.21474926253687315,0.2855457227138643,0.0029498525073746312,R207,R,1
72,0.6,0.7926829268292683,0.3,0.0,0.28023598820059,0.0029498525073746312,R207,R,1
73,0.49473684210526314,0.15853658536585366,0.5,0.0,0.28525073746312685,0.0029498525073746312,R207,R,1
74,0.4631578947368421,0.17073170731707318,0.18,0.0,0.28584070796460176,0.0029498525073746312,R207,R,1
75,0.4842105263157895,0.12195121951219512,0.16,0.18348082595870208,0.2542772861356932,0.0029498525073746312,R207,R,1
76,0.5157894736842106,0.0975609756097561,0.36,0.0,0.2837758112094395,0.0029498525073746312,R207,R,1
77,0.5157894736842106,0.47560975609756095,0.26,0.06253687315634218,0.13333333333333333,0.0029498525073746312,R207,R,1
78,0.5578947368421052,0.4878048780487805,0.28,0.2153392330383481,0.2861356932153392,0.0029498525073746312,R207,R,1
79,0.6421052631578947,0.5975609756097561,0.06,0.09498525073746313,0.1657817109144543,0.0029498525073746312,R207,R,1
80,0.6,0.5487804878048781,0.46,0.09056047197640119,0.16135693215339234,0.0029498525073746312,R207,R,1
81,0.5894736842105263,0.4146341463414634,0.12,0.21474926253687315,0.2855457227138643,0.0029498525073746312,R207,R,1
82,0.5789473684210527,0.6219512195121951,0.52,0.0,0.2837758112094395,0.0029498525073746312,R207,R,1
83,0.15789473684210525,0.5365853658536586,0.32,0.0,0.2849557522123894,0.0029498525073746312,R207,R,1
84,0.14736842105263157,0.4146341463414634,0.22,0.0,0.2855457227138643,0.0029498525073746312,R207,R,1
85,0.11578947368421053,0.34146341463414637,0.14,0.10442477876106195,0.1752212389380531,0.0029498525073746312,R207,R,1
86,0.16842105263157894,0.23170731707317074,0.82,0.0,0.2849557522123894,0.0029498525073746312,R207,R,1
87,0.042105263157894736,0.18292682926829268,0.7,0.0,0.2814159292035398,0.0029498525073746312,R207,R,1
88,0.29473684210526313,0.18292682926829268,0.52,0.09262536873156342,0.16342182890855458,0.0029498525073746312,R207,R,1
89,0.2736842105263158,0.5975609756097561,0.18,0.06312684365781711,0.13392330383480827,0.0029498525073746312,R207,R,1
90,0.2736842105263158,0.3902439024390244,0.3,0.0,0.28938053097345134,0.0029498525073746312,R207,R,1
91,0.3263157894736842,0.7804878048780488,0.06,0.0,0.28230088495575223,0.0029498525073746312,R207,R,1
92,0.15789473684210525,0.1951219512195122,0.02,0.0,0.2843657817109145,0.0029498525073746312,R207,R,1
93,0.23157894736842105,0.23170731707317074,0.04,0.005309734513274336,0.07610619469026549,0.0029498525073746312,R207,R,1
94,0.18947368421052632,0.25609756097560976,0.44,0.2150442477876106,0.28584070796460176,0.0029498525073746312,R207,R,1
95,0.2736842105263158,0.2926829268292683,0.54,0.0,0.28820058997050146,0.0029498525073746312,R207,R,1
96,0.2631578947368421,0.25609756097560976,0.4,0.0,0.28761061946902655,0.0029498525073746312,R207,R,1
97,0.23157894736842105,0.2926829268292683,0.22,0.0,0.2873156342182891,0.0029498525073746312,R207,R,1
98,0.2631578947368421,0.21951219512195122,0.24,0.0,0.2867256637168142,0.0029498525073746312,R207,R,1
99,0.2,0.21951219512195122,0.2,0.0,0.2855457227138643,0.0029498525073746312,R207,R,1
100,0.21052631578947367,0.2804878048780488,0.18,0.07758112094395281,0.14837758112094396,0.0029498525073746312,R207,R,1
101,0.18947368421052632,0.18292682926829268,0.34,0.21386430678466076,0.28466076696165193,0.0029498525073746312,R207,R,1
1,0.3684210526315789,0.3902439024390244,0.0,0.0,0.2949852507374631,0.0,R208,R,1
2,0.43157894736842106,0.5609756097560976,0.2,0.0,0.2873156342182891,0.0029498525073746312,R208,R,1
3,0.3684210526315789,0.17073170731707318,0.14,0.0,0.2867256637168142,0.0029498525073746312,R208,R,1
4,0.5789473684210527,0.5121951219512195,0.26,0.0,0.28525073746312685,0.0029498525073746312,R208,R,1
5,0.5789473684210527,0.2073170731707317,0.38,0.18289085545722714,0.2536873156342183,0.0029498525073746312,R208,R,1
6,0.15789473684210525,0.32926829268292684,0.52,0.0,0.28584070796460176,0.0029498525073746312,R208,R,1
7,0.2631578947368421,0.32926829268292684,0.06,0.0,0.2884955752212389,0.0029498525073746312,R208,R,1
8,0.21052631578947367,0.573170731707317,0.1,0.0,0.2855457227138643,0.0029498525073746312,R208,R,1
9,0.10526315789473684,0.4878048780487805,0.18,0.0952802359882006,0.16607669616519175,0.0029498525073746312,R208,R,1
10,0.5789473684210527,0.6951219512195121,0.32,0.09705014749262537,0.1678466076696165,0.0029498525073746312,R208,R,1
11,0.3157894736842105,0.6951219512195121,0.32,0.0,0.2843657817109145,0.0029498525073746312,R208,R,1
12,0.21052631578947367,0.7560975609756098,0.24,0.043067846607669616,0.11386430678466077,0.0029498525073746312,R208,R,1
13,0.5263157894736842,0.3902439024390244,0.38,0.0,0.28761061946902655,0.0029498525073746312,R208,R,1
14,0.3157894736842105,0.2682926829268293,0.46,0.18849557522123894,0.2592920353982301,0.0029498525073746312,R208,R,1
15,0.15789473684210525,0.08536585365853659,0.4,0.0,0.28230088495575223,0.0029498525073746312,R208,R,1
16,0.3157894736842105,0.024390243902439025,0.16,0.03480825958702065,0.1056047197640118,0.0029498525073746312,R208,R,1
17,0.10526315789473684,0.2073170731707317,0.38,0.0,0.2831858407079646,0.0029498525073746312,R208,R,1
18,0.05263157894736842,0.32926829268292684,0.04,0.0,0.28289085545722714,0.0029498525073746312,R208,R,1
19,0.21052631578947367,0.45121951219512196,0.24,0.0,0.2873156342182891,0.0029498525073746312,R208,R,1
20,0.15789473684210525,0.6951219512195121,0.34,0.0,0.28230088495575223,0.0029498525073746312,R208,R,1
21,0.47368421052631576,0.7560975609756098,0.18,0.0,0.2825958702064897,0.0029498525073746312,R208,R,1
22,0.47368421052631576,0.2073170731707317,0.22,0.0,0.28643067846607667,0.0029498525073746312,R208,R,1
23,0.47368421052631576,0.08536585365853659,0.36,0.0,0.28407079646017697,0.0029498525073746312,R208,R,1
24,0.5789473684210527,0.024390243902439025,0.58,0.043067846607669616,0.11386430678466077,0.0029498525073746312,R208,R,1
25,0.6842105263157895,0.3902439024390244,0.06,0.0,0.2831858407079646,0.0029498525073746312,R208,R,1
26,0.6842105263157895,0.2073170731707317,0.12,0.2112094395280236,0.2820058997050148,0.0029498525073746312,R208,R,1
27,0.47368421052631576,0.32926829268292684,0.34,0.0,0.2884955752212389,0.0029498525073746312,R208,R,1
28,0.3684210526315789,0.45121951219512196,0.32,0.0,0.29056047197640117,0.0029498525073746312,R208,R,1
29,0.43157894736842106,0.4146341463414634,0.32,0.0,0.28997050147492626,0.0029498525073746312,R208,R,1
30,0.6736842105263158,0.47560975609756095,0.18,0.0,0.2831858407079646,0.0029498525073746312,R208,R,1
31,0.42105263157894735,0.6951219512195121,0.42,0.0,0.2843657817109145,0.0029498525073746312,R208,R,1
32,0.3263157894736842,0.5975609756097561,0.54,0.0,0.2867256637168142,0.0029498525073746312,R208,R,1
33,0.3684210526315789,0.8048780487804879,0.46,0.0,0.2820058997050148,0.0029498525073746312,R208,R,1
34,0.5578947368421052,0.5975609756097561,0.22,0.0,0.28466076696165193,0.0029498525073746312,R208,R,1
35,0.6842105263157895,0.6341463414634146,0.28,0.0,0.28112094395280235,0.0029498525073746312,R208,R,1
36,0.6631578947368421,0.7560975609756098,0.16,0.0,0.27964601769911507,0.0029498525073746312,R208,R,1
37,0.021052631578947368,0.6951219512195121,0.1,0.0,0.27964601769911507,0.0029498525073746312,R208,R,1
38,0.21052631578947367,0.2073170731707317,0.16,0.0,0.2855457227138643,0.0029498525073746312,R208,R,1
39,0.05263157894736842,0.024390243902439025,0.32,0.06902654867256637,0.13982300884955753,0.0029498525073746312,R208,R,1
40,0.631578947368421,0.10975609756097561,0.62,0.0,0.2820058997050148,0.0029498525073746312,R208,R,1
41,0.42105263157894735,0.2682926829268293,0.18,0.0,0.2884955752212389,0.0029498525073746312,R208,R,1
42,0.4421052631578947,0.04878048780487805,0.1,0.0,0.28348082595870205,0.0029498525073746312,R208,R,1
43,0.25263157894736843,0.10975609756097561,0.1,0.0,0.2843657817109145,0.0029498525073746312,R208,R,1
44,0.24210526315789474,0.0,0.14,0.0,0.28171091445427726,0.0029498525073746312,R208,R,1
45,0.11578947368421053,0.13414634146341464,0.36,0.04926253687315634,0.1200589970501475,0.0029498525073746312,R208,R,1
46,0.06315789473684211,0.4268292682926829,0.32,0.0,0.2831858407079646,0.0029498525073746312,R208,R,1
47,0.021052631578947368,0.5487804878048781,0.02,0.0,0.2814159292035398,0.0029498525073746312,R208,R,1
48,0.08421052631578947,0.6463414634146342,0.54,0.0,0.28171091445427726,0.0029498525073746312,R208,R,1
49,0.1368421052631579,0.5975609756097561,0.72,0.0,0.2837758112094395,0.0029498525073746312,R208,R,1
50,0.06315789473684211,0.7926829268292683,0.6,0.0,0.2790560471976401,0.0029498525073746312,R208,R,1
51,0.49473684210526314,0.5365853658536586,0.26,0.0,0.28702064896755164,0.0029498525073746312,R208,R,1
52,0.5157894736842106,0.6707317073170732,0.2,0.0,0.28407079646017697,0.0029498525073746312,R208,R,1
53,0.28421052631578947,0.4878048780487805,0.18,0.0,0.2884955752212389,0.0029498525073746312,R208,R,1
54,0.3894736842105263,0.34146341463414637,0.28,0.09793510324483776,0.1687315634218289,0.0029498525073746312,R208,R,1
55,0.6,0.3170731707317073,0.36,0.0,0.28525073746312685,0.0029498525073746312,R208,R,1
56,0.6631578947368421,0.24390243902439024,0.04,0.16519174041297935,0.2359882005899705,0.0029498525073746312,R208,R,1
57,0.5578947368421052,0.10975609756097561,0.12,0.0,0.2831858407079646,0.0029498525073746312,R208,R,1
58,0.3368421052631579,0.10975609756097561,0.14,0.0,0.2849557522123894,0.0029498525073746312,R208,R,1
59,0.37894736842105264,0.2804878048780488,0.36,0.2182890855457227,0.2890855457227139,0.0029498525073746312,R208,R,1
60,0.22105263157894736,0.25609756097560976,0.56,0.0,0.2867256637168142,0.0029498525073746312,R208,R,1
61,0.17894736842105263,0.3780487804878049,0.06,0.0,0.28643067846607667,0.0029498525073746312,R208,R,1
62,0.12631578947368421,0.25609756097560976,0.26,0.0,0.2843657817109145,0.0029498525073746312,R208,R,1
63,0.25263157894736843,0.6707317073170732,0.38,0.03333333333333333,0.10412979351032449,0.0029498525073746312,R208,R,1
64,0.28421052631578947,0.8048780487804879,0.2,0.0,0.28171091445427726,0.0029498525073746312,R208,R,1
65,0.15789473684210525,0.9024390243902439,0.18,0.0,0.27817109144542773,0.0029498525073746312,R208,R,1
66,0.6526315789473685,0.9024390243902439,0.4,0.0,0.27728613569321536,0.0029498525073746312,R208,R,1
67,0.5157894736842106,0.8536585365853658,0.5,0.0,0.2799410029498525,0.0029498525073746312,R208,R,1
68,0.7052631578947368,0.024390243902439025,0.5,0.06725663716814159,0.13805309734513274,0.0029498525073746312,R208,R,1
69,0.5894736842105263,0.43902439024390244,0.72,0.0,0.2855457227138643,0.0029498525073746312,R208,R,1
70,0.3894736842105263,0.5365853658536586,0.12,0.03185840707964602,0.10265486725663717,0.0029498525073746312,R208,R,1
71,0.3894736842105263,0.6463414634146342,0.1,0.0,0.2855457227138643,0.0029498525073746312,R208,R,1
72,0.6,0.7926829268292683,0.3,0.0,0.28023598820059,0.0029498525073746312,R208,R,1
73,0.49473684210526314,0.15853658536585366,0.5,0.0,0.28525073746312685,0.0029498525073746312,R208,R,1
74,0.4631578947368421,0.17073170731707318,0.18,0.0,0.28584070796460176,0.0029498525073746312,R208,R,1
75,0.4842105263157895,0.12195121951219512,0.16,0.18348082595870208,0.2542772861356932,0.0029498525073746312,R208,R,1
76,0.5157894736842106,0.0975609756097561,0.36,0.0,0.2837758112094395,0.0029498525073746312,R208,R,1
77,0.5157894736842106,0.47560975609756095,0.26,0.06253687315634218,0.13333333333333333,0.0029498525073746312,R208,R,1
78,0.5578947368421052,0.4878048780487805,0.28,0.2153392330383481,0.2861356932153392,0.0029498525073746312,R208,R,1
79,0.6421052631578947,0.5975609756097561,0.06,0.0,0.2825958702064897,0.0029498525073746312,R208,R,1
80,0.6,0.5487804878048781,0.46,0.09056047197640119,0.16135693215339234,0.0029498525073746312,R208,R,1
81,0.5894736842105263,0.4146341463414634,0.12,0.0,0.2855457227138643,0.0029498525073746312,R208,R,1
82,0.5789473684210527,0.6219512195121951,0.52,0.0,0.2837758112094395,0.0029498525073746312,R208,R,1
83,0.15789473684210525,0.5365853658536586,0.32,0.0,0.2849557522123894,0.0029498525073746312,R208,R,1
84,0.14736842105263157,0.4146341463414634,0.22,0.0,0.2855457227138643,0.0029498525073746312,R208,R,1
85,0.11578947368421053,0.34146341463414637,0.14,0.10442477876106195,0.1752212389380531,0.0029498525073746312,R208,R,1
86,0.16842105263157894,0.23170731707317074,0.82,0.0,0.2849557522123894,0.0029498525073746312,R208,R,1
87,0.042105263157894736,0.18292682926829268,0.7,0.0,0.2814159292035398,0.0029498525073746312,R208,R,1
88,0.29473684210526313,0.18292682926829268,0.52,0.09262536873156342,0.16342182890855458,0.0029498525073746312,R208,R,1
89,0.2736842105263158,0.5975609756097561,0.18,0.0,0.2861356932153392,0.0029498525073746312,R208,R,1
90,0.2736842105263158,0.3902439024390244,0.3,0.0,0.28938053097345134,0.0029498525073746312,R208,R,1
91,0.3263157894736842,0.7804878048780488,0.06,0.0,0.28230088495575223,0.0029498525073746312,R208,R,1
92,0.15789473684210525,0.1951219512195122,0.02,0.0,0.2843657817109145,0.0029498525073746312,R208,R,1
93,0.23157894736842105,0.23170731707317074,0.04,0.005309734513274336,0.07610619469026549,0.0029498525073746312,R208,R,1
94,0.18947368421052632,0.25609756097560976,0.44,0.0,0.28584070796460176,0.0029498525073746312,R208,R,1
95,0.2736842105263158,0.2926829268292683,0.54,0.0,0.28820058997050146,0.0029498525073746312,R208,R,1
96,0.2631578947368421,0.25609756097560976,0.4,0.0,0.28761061946902655,0.0029498525073746312,R208,R,1
97,0.23157894736842105,0.2926829268292683,0.22,0.0,0.2873156342182891,0.0029498525073746312,R208,R,1
98,0.2631578947368421,0.21951219512195122,0.24,0.0,0.2867256637168142,0.0029498525073746312,R208,R,1
99,0.2,0.21951219512195122,0.2,0.0,0.2855457227138643,0.0029498525073746312,R208,R,1
100,0.21052631578947367,0.2804878048780488,0.18,0.07758112094395281,0.14837758112094396,0.0029498525073746312,R208,R,1
101,0.18947368421052632,0.18292682926829268,0.34,0.21386430678466076,0.28466076696165193,0.0029498525073746312,R208,R,1
1,0.3684210526315789,0.3902439024390244,0.0,0.0,0.2949852507374631,0.0,R209,R,1
2,0.43157894736842106,0.5609756097560976,0.2,0.18761061946902655,0.2710914454277286,0.0029498525073746312,R209,R,1
3,0.3684210526315789,0.17073170731707318,0.14,0.02182890855457227,0.10353982300884956,0.0029498525073746312,R209,R,1
4,0.5789473684210527,0.5121951219512195,0.26,0.14690265486725665,0.1808259587020649,0.0029498525073746312,R209,R,1
5,0.5789473684210527,0.2073170731707317,0.38,0.13864306784660768,0.28466076696165193,0.0029498525073746312,R209,R,1
6,0.15789473684210525,0.32926829268292684,0.52,0.0058997050147492625,0.10914454277286136,0.0029498525073746312,R209,R,1
7,0.2631578947368421,0.32926829268292684,0.06,0.07846607669616519,0.19557522123893806,0.0029498525073746312,R209,R,1
8,0.21052631578947367,0.573170731707317,0.1,0.08613569321533923,0.13244837758112094,0.0029498525073746312,R209,R,1
9,0.10526315789473684,0.4878048780487805,0.18,0.08495575221238938,0.17610619469026548,0.0029498525073746312,R209,R,1
10,0.5789473684210527,0.6951219512195121,0.32,0.07492625368731563,0.1896755162241888,0.0029498525073746312,R209,R,1
11,0.3157894736842105,0.6951219512195121,0.32,0.1463126843657817,0.2103244837758112,0.0029498525073746312,R209,R,1
12,0.21052631578947367,0.7560975609756098,0.24,0.009734513274336283,0.1504424778761062,0.0029498525073746312,R209,R,1
13,0.5263157894736842,0.3902439024390244,0.38,0.05014749262536873,0.11887905604719765,0.0029498525073746312,R209,R,1
14,0.3157894736842105,0.2682926829268293,0.46,0.1256637168141593,0.2884955752212389,0.0029498525073746312,R209,R,1
15,0.15789473684210525,0.08536585365853659,0.4,0.00943952802359882,0.13392330383480827,0.0029498525073746312,R209,R,1
16,0.3157894736842105,0.024390243902439025,0.16,0.008849557522123894,0.15604719764011798,0.0029498525073746312,R209,R,1
17,0.10526315789473684,0.2073170731707317,0.38,0.06548672566371681,0.12477876106194691,0.0029498525073746312,R209,R,1
18,0.05263157894736842,0.32926829268292684,0.04,0.12064896755162242,0.28289085545722714,0.0029498525073746312,R209,R,1
19,0.21052631578947367,0.45121951219512196,0.24,0.10294985250737464,0.13628318584070798,0.0029498525073746312,R209,R,1
